AuthorId,AuthorName,AuthorSSN
4182,62,624-74-4424.88
8861,97,825-62-9593.19
5565,53,504-94-6865.32
3492,83,990-93-8771.67
4080,65,280-50-1269.99
11921,72,423-80-3421.36
9839,81,881-52-3550.93
1031,65,178-97-4236.86
3021,55,688-77-7644.12
8443,81,871-70-6557.52
7658,70,949-51-5617.05
10776,83,549-71-5816.57
10422,85,553-22-6817.24
4167,94,676-22-1816.87
4307,82,264-24-6663.68
2339,78,694-22-5591.67
8247,90,131-15-1932.9
11870,72,871-76-3006.71
10540,60,472-45-5941.27
4246,62,959-15-8234.16
10108,81,122-86-7161.38
1060,85,570-58-3631.05
10074,50,506-78-8691.37
3731,95,790-84-6861.06
6824,89,240-23-9772.01
7398,72,943-38-8260.41
2887,81,743-67-8901.85
6291,59,514-54-6529.93
10221,93,675-29-5920.03
9746,52,498-25-4323.83
5434,69,656-96-5427.23
8539,98,859-95-8351.3
3913,76,267-60-2629.48
11776,74,295-80-9385
738,85,261-70-4663.2
8493,88,769-64-4073.47
10106,88,104-24-9392.97
3155,57,757-75-2755.04
8324,71,425-84-2678.82
3551,74,854-41-3935.95
3322,68,674-15-8899.59
6602,54,890-23-3899.88
1221,61,988-46-6304.44
8437,78,695-49-6614.37
9035,81,375-16-5600.85
2284,99,374-53-7543.29
1317,94,321-84-9284.76
7961,93,528-19-5526.64
2907,73,736-79-7168.38
10820,95,980-32-1250.88
4834,82,412-80-8724.37
4523,92,846-40-8983.39
8232,83,486-63-7882.01
9573,55,324-70-1452.84
10046,63,329-17-6476.3
5697,60,780-64-8716.31
10908,78,381-81-4399.72
11930,66,944-27-8318.36
2298,84,571-30-2955.92
11138,99,316-19-1824.65
7413,67,382-78-9551.26
7792,51,186-21-4149.6
8689,94,311-87-3030.56
6753,53,810-73-5070.58
5686,76,296-69-3801.25
9931,83,290-53-4804.8
10002,61,619-55-8036.14
5876,91,157-35-8834.31
11196,68,280-80-5636.93
4859,88,482-69-4100.93
11829,53,439-20-3300.62
9917,53,179-72-7954.72
2172,89,707-21-8654
3701,76,111-22-6032.29
2446,98,368-96-1850.43
2192,60,994-78-8904.07
6651,77,470-23-2507.3
1710,80,614-89-3351.88
8206,78,483-81-6027.64
10268,99,910-24-9469.65
7065,69,729-47-8076.38
7267,64,551-20-1606.86
6113,96,414-41-8290.37
11867,52,240-62-3164.71
2792,73,273-91-7127.32
11199,80,786-20-6589.85
8895,78,578-64-8820
987,97,765-78-1381.7
3542,93,719-93-2751.46
11599,67,778-89-7682.32
5989,80,948-51-4149.23
1812,55,740-15-2626.93
3374,60,157-85-3664.05
5723,79,590-61-7422.98
4895,78,574-28-8473.99
1719,91,361-62-5038.37
765,79,173-46-5664.45
5816,57,415-59-2633.03
10291,76,871-45-4153.52
6240,79,228-25-6079.2
29,67,380-56-6070.75
2077,67,199-84-6046.81
1429,51,666-57-3636.91
943,75,970-77-7049.47
3881,60,185-96-5435.86
6514,70,200-44-6952.95
1697,88,165-66-5381.24
1574,83,441-84-6247.4
9805,73,333-58-9489.14
796,80,494-56-8804.15
3442,71,361-85-8795.88
5297,52,535-66-6812.18
2269,72,201-53-2274.12
10455,57,330-44-8467.8
5879,95,924-69-8478.26
924,53,849-57-5894.37
5884,65,261-79-7863.48
10962,82,922-25-6217.53
11633,58,784-22-5429.82
3972,95,313-65-8149.11
11293,95,472-79-7072.05
3494,56,790-51-7874.29
7214,70,287-69-7931.48
5731,59,296-22-9309.64
11231,72,321-39-5920.8
8334,83,690-77-7994.29
9071,64,520-29-7021.78
5728,72,116-15-9818.61
9421,71,340-54-8510.49
574,95,587-20-4456.76
3798,58,817-57-4948.04
3849,92,898-96-6073.35
1074,64,727-34-7434.09
10327,70,590-87-4475.52
11474,68,428-69-2466.59
6754,92,241-28-5866.94
7621,58,202-75-8376.99
4053,67,854-25-9393.04
9082,100,269-17-9623.99
6415,58,669-56-2226.55
2111,60,305-12-9466.35
4260,95,385-93-5376.92
7808,97,933-23-4874.88
5252,75,300-88-8663.23
531,79,921-96-1093.5
7141,95,256-57-3869.79
3476,64,230-59-5426.47
5671,86,901-35-1329.51
11088,92,305-20-7166.47
11930,56,247-85-2820.35
8378,78,255-18-6761.91
107,59,759-85-6098.39
2006,78,475-49-9863.02
1643,73,325-16-1314.96
1756,56,642-12-1440.59
5057,84,556-86-5405.19
6431,63,708-31-4393.78
8061,63,300-33-3249.54
1782,93,548-31-8828.77
731,86,826-38-1460.43
7241,71,529-17-9435.59
2491,61,961-90-5622.64
2019,69,242-32-6068.25
11136,67,683-76-8171.58
195,59,721-40-1487.14
1468,60,683-45-3740.59
10008,96,311-17-3492.1
10675,92,662-89-5011.66
7128,54,684-23-7764.69
7109,52,301-25-6954.39
8897,94,551-95-6776.33
9429,54,802-14-8961.24
9073,60,820-36-6244.11
3430,92,214-40-2579.47
855,55,966-92-4463.48
954,58,237-28-5839.57
1113,78,506-62-3392.68
11839,75,709-70-8741.67
11773,99,577-60-3704.85
6275,60,220-13-6801.49
750,96,904-60-2538.67
9507,63,975-78-6869.04
8336,95,196-84-1765.73
10378,66,730-15-5772.39
2096,58,319-23-6619.17
4782,82,178-94-5215.95
2688,50,681-64-5227.98
9683,81,219-41-2606.24
9429,75,811-11-9039.07
6695,92,138-76-3867.79
11380,90,797-57-8924.21
6462,58,850-93-1481.05
2798,68,442-62-6234.86
86,63,569-56-4137.57
10701,80,242-92-9966.74
2928,78,279-87-4786.06
3099,78,423-20-6289.85
3804,90,235-18-8527.89
8572,78,712-70-4337.5
7125,97,392-52-8039.07
9948,61,522-93-8924.93
1255,50,687-34-3988.04
8770,83,112-60-8246.23
3617,67,611-44-2161.56
2478,64,539-23-6016.84
8802,52,617-73-5094.88
4496,90,690-51-5254.36
6433,56,823-49-6154.99
11091,80,973-51-3547.38
10292,55,143-45-6850.04
7379,62,844-97-5784.77
6,66,103-68-8463.43
7066,91,518-35-6354.43
8331,59,569-52-3289.09
2320,94,318-37-1521.15
3813,77,219-54-9109.09
9096,65,879-40-3635.51
367,55,659-63-8694.17
8712,79,714-72-1445.63
10795,92,608-72-1195.73
6082,89,123-89-9444.57
9500,88,200-59-3849.91
5278,94,700-42-6947.64
2370,52,323-16-9112.52
275,55,829-93-5403.65
11848,87,203-51-5365.93
947,77,424-88-7463.02
10829,87,956-87-5949.38
4061,53,383-77-4220.12
10744,55,865-20-9241
9865,90,870-16-9093.94
11900,97,696-93-1632.36
9688,66,511-65-6931.75
1673,64,398-48-6972.48
6082,52,189-33-2286.76
1445,75,449-80-5119.29
8355,77,828-21-2826.88
9238,90,170-26-6571.96
3400,68,907-75-7050.85
2002,58,747-20-3971.04
3429,88,939-96-2415.31
3843,58,836-64-8276.09
2637,57,187-24-4437.46
2787,76,138-61-1745.39
9345,99,802-33-5811.68
6741,81,741-52-2433.27
7809,90,417-69-4087.23
8471,71,363-15-6623.39
2624,97,207-59-5288.93
3989,61,309-85-8984.04
8920,89,885-74-7507.62
2609,86,585-51-1036.93
880,91,836-32-2571.16
649,76,430-28-3126.43
779,83,774-15-6448.58
5609,51,420-63-2278.25
670,98,294-91-6685.67
11146,85,336-67-3778.34
4296,68,414-12-2845.78
8893,74,188-77-5282.99
10014,66,508-82-2332.49
9756,59,956-29-1741.98
2759,68,967-75-7779.5
7262,63,647-95-3254.86
9840,58,793-66-1237.57
9334,83,536-87-5009.25
8862,75,890-48-5320.93
8211,69,710-61-9746.7
6320,73,490-70-5908.83
2973,97,530-82-3599.33
3377,70,104-88-2896.87
2787,61,680-63-9078.87
8094,69,213-31-9779.67
5634,88,261-40-4045.06
7476,82,899-39-7550.49
916,90,264-64-1189.76
4361,97,837-36-4117.33
9351,99,993-21-3959.89
6898,67,360-49-9404.71
9194,64,599-56-9894.34
1263,54,436-32-4683.72
10081,64,833-62-2912.19
1532,85,217-35-5116.81
2383,60,953-57-6107.1
2937,77,557-27-5223.55
7432,79,130-52-1712.36
4985,52,638-54-3872.46
2697,53,569-15-2937.13
11681,95,970-60-9071.81
5622,97,551-12-2466.26
1036,61,180-57-7932.88
7587,59,356-74-9071.45
2507,89,597-26-7836.37
9335,77,968-59-4054.31
7993,84,839-50-6521.9
5935,51,731-11-6948.25
5236,66,224-89-9338.02
3571,95,575-86-3452.32
2269,63,382-84-9620.16
6560,97,411-32-5266.34
3745,87,502-50-5764.63
9551,97,126-29-8809.87
5548,54,194-93-8778.31
903,61,133-13-8874.68
10347,61,726-30-5680.96
11418,69,215-44-8847.11
9694,84,880-40-5720.16
4164,96,707-72-4327.27
11346,97,310-79-2871.21
2746,65,867-41-1825.08
11654,71,274-89-5753.25
5464,51,522-17-7128.19
3497,61,982-23-9474.43
183,94,811-60-7944.04
9,61,579-29-6132.37
8075,81,997-58-6539.64
8679,85,886-94-1882.67
9066,93,326-82-8731.57
7896,97,498-45-3487.34
6725,53,997-30-4992.64
7216,95,726-97-7667.43
3262,51,988-34-6435.24
879,90,859-58-7273.56
77,72,628-90-6382.9
5337,81,774-14-6008.1
6625,97,864-36-4865.35
2279,79,274-90-1535.48
1276,78,804-41-6514.49
719,72,599-83-5905.68
9625,78,669-43-4246.04
9014,63,721-93-9854.91
4581,66,424-40-6968.38
6040,71,119-17-6152.56
5983,50,578-71-2420.58
1214,71,937-79-4390.57
4907,92,307-21-1771.64
9848,88,583-87-6527.91
5848,77,764-39-5904.16
3976,70,323-43-1336.4
11290,78,471-35-3967.6
7179,80,235-69-6564.12
9055,92,158-32-6546.62
6610,90,589-62-6168
5797,52,387-23-1915.31
1215,58,898-14-2613.48
1797,94,523-41-9351.62
3008,87,846-18-8122.94
558,59,733-54-4048.54
4639,55,692-39-4763.98
5576,71,831-87-9480.01
2469,78,263-52-3719.79
1951,56,582-16-5619.6
10291,92,193-19-8056.17
5823,61,552-78-5031.46
4436,78,910-87-2192.69
4639,65,285-76-2523.81
7329,72,988-95-2823.69
4609,88,872-31-5410.48
8723,63,203-45-5124.57
6688,94,926-65-8633.11
8027,73,750-61-9090.83
3130,83,822-97-4271.43
9234,94,184-61-5741.88
2161,81,919-92-1081.14
1784,51,546-74-9080.29
4158,57,352-97-5975.55
5214,96,369-75-1505.64
4091,81,468-26-4243.88
11697,58,843-96-4030.51
649,88,444-79-6018
445,72,491-94-8731.87
10983,86,895-76-5287.69
8074,75,341-89-6002.45
2181,55,527-40-3440.97
3089,56,680-34-6937.02
7039,92,437-45-8893.34
3142,99,450-21-4033.14
3218,53,574-77-3845.5
9353,64,538-70-1294.92
7685,95,495-64-6607.05
3341,91,100-82-1717.79
9851,65,797-59-4032.39
10568,79,139-40-8826.22
6608,69,164-39-5221.93
10990,52,453-62-6819.07
461,82,936-41-7799.6
8439,93,120-61-5930.54
1209,93,750-85-4139.05
2855,73,331-14-9895.98
11143,87,881-73-4932.6
109,54,775-68-7664.63
237,64,177-49-4825.53
7102,67,688-33-1181.99
5366,52,646-73-1817.19
11437,69,267-75-8070.3
5817,94,185-24-1490.56
9812,81,259-93-1343.79
672,68,157-73-4598.03
8526,76,388-38-6385.02
7166,83,148-47-4904.68
242,57,320-93-1560.2
6343,70,689-42-6827.32
1965,99,475-30-8757.89
4881,73,420-33-9581.41
10151,69,282-11-4094.79
8993,69,544-61-2291.3
10507,100,859-20-6186.96
3573,96,267-60-5645.86
1811,50,290-16-8899.16
11953,99,305-28-5826.64
6501,97,309-26-4501.98
1366,55,125-23-9069.55
7432,68,167-53-4732.69
5262,68,855-24-7833.24
6131,60,378-42-1777.95
2259,94,993-84-3313.13
2380,65,388-66-3131.13
4399,58,569-72-2167.08
9775,89,835-65-7126.6
6695,54,515-91-1504.41
8801,54,690-82-2668.44
9291,76,354-95-6910.97
6203,94,279-27-3418.42
6630,88,455-55-3089.5
587,76,578-14-5641.35
4329,55,610-32-1985.13
7243,86,953-62-6154.68
8461,96,592-62-9821.59
8228,96,674-46-6641.18
11730,53,720-47-9387.75
5120,89,804-27-2062.28
3164,63,879-39-6841.6
1906,76,229-21-5868.89
10470,50,907-28-8509.39
10767,71,341-45-6281.51
4418,92,428-37-7077.27
3590,93,540-33-9194.56
3306,86,937-93-6853.63
4587,54,672-33-2643.21
3889,68,473-70-4474.55
9021,83,373-82-6011.19
6443,85,720-30-2555.89
8164,56,445-38-5046.15
6867,72,547-64-5899.96
1334,61,204-95-8644.22
532,98,878-50-6478.36
5075,96,344-28-7281.55
2775,89,206-21-3419.63
9563,76,332-22-5264.48
1751,75,841-51-7882.21
7733,66,831-70-1165.93
3458,69,332-73-2141.65
3636,86,777-64-9300.97
8269,68,820-49-2212.21
8773,98,806-17-6283.06
7669,95,432-28-2983.57
4118,98,608-74-1993.84
5819,50,465-63-5974.35
7662,96,275-29-1491.53
615,89,824-88-8517.14
8505,62,636-39-4827.27
11225,70,958-37-7215.67
4187,72,459-80-6819.78
2426,57,299-56-5933.03
7034,100,645-39-6873.48
4646,69,656-96-7904.11
2025,53,871-11-4649.51
10416,98,620-89-2285.79
6188,81,440-54-9861.03
10078,84,121-65-7615.74
4772,58,693-21-4234.21
9568,76,393-87-6624.45
10824,78,463-96-5757.73
5390,83,587-43-5660.15
7850,57,281-12-1921.41
4625,89,754-25-5437.09
9091,61,372-93-1884.95
2535,63,772-44-8355.63
9815,82,226-15-9030.65
6993,90,717-28-5439.74
3196,58,463-33-8378.2
7991,69,183-63-4538.79
10474,61,462-30-4443.91
2717,98,360-54-6220.29
2122,81,680-75-6495.31
941,79,808-16-9225.72
10289,74,748-95-8989.37
11045,73,117-36-2585.9
5864,82,440-74-6841.52
1281,65,283-78-3239.78
3702,70,827-78-2791.27
8187,78,125-44-6003.98
4712,81,536-36-3881.19
8365,63,456-16-3800.11
1898,55,206-47-1889.01
11104,64,848-56-6098.07
3699,77,246-50-7529.33
11026,98,193-58-6357.29
10360,52,682-18-8256.08
3103,65,968-50-1924.7
10174,77,846-84-7312.58
7017,92,481-42-5879.6
6767,78,248-79-6266.95
9244,54,481-54-6114.15
7349,79,532-49-6233.28
1440,54,988-66-8302.42
10301,82,506-83-7817.12
805,72,993-81-4474.93
7703,97,138-34-6738.22
6849,89,164-70-9729.8
11299,96,373-90-7940.98
3758,89,303-62-2299.14
2243,60,349-94-1673.56
7176,75,781-41-9584.86
314,68,819-16-2099.78
2026,64,835-24-6159.65
9250,86,369-33-3056.57
5705,60,902-80-2465.05
7026,94,836-18-3888.75
8051,93,905-87-8350.94
6566,59,109-72-8912.85
6002,64,175-48-6771.46
6564,65,795-89-9169.15
7616,65,822-38-2073.5
7058,68,415-26-8580.74
8901,72,114-75-6478.54
11244,54,124-65-3881.18
1282,100,293-88-8827.68
10689,93,568-24-9943.4
9480,79,727-49-5100.53
7134,56,865-53-2075.2
9637,93,644-80-4719.03
2967,55,962-20-7398.66
5567,74,946-18-4795.9
4273,90,615-44-3346.17
7422,83,279-12-7321.3
4029,83,492-82-3340.48
7401,85,355-29-6885.74
6921,75,274-43-4790.52
3487,62,870-12-9297.34
313,68,444-76-8805.57
1708,50,477-34-4850.44
3435,77,979-81-5174.8
11075,89,509-62-7768.29
6510,56,173-40-9712.81
7103,72,367-62-9569.69
6777,55,130-91-2150.87
5371,99,337-24-8045.14
8583,73,913-84-6524.32
4607,65,350-86-8519.75
4510,72,234-97-3141.18
9176,88,435-66-5690.36
6294,83,332-47-9145.89
6597,83,127-33-4944.22
9313,83,130-54-5696.59
6110,61,275-62-6728.12
5131,93,592-53-4579.24
1992,54,474-94-8040.64
10159,73,180-17-2153.46
1413,88,695-94-7699.57
3575,65,180-65-3009.71
8242,96,934-31-9383.7
8425,55,152-58-7692.14
1603,66,873-32-5814.1
7901,87,798-29-5255.47
1296,55,752-37-6540.28
4955,91,722-40-3942.2
8246,96,892-60-1452.49
5341,53,220-40-4614.76
1753,61,286-59-9131.58
11647,74,207-25-9102.17
2091,56,483-75-9186.92
4008,98,386-37-2280.66
4442,61,893-87-4919.52
4760,98,654-11-3879.37
11020,80,325-39-8360.63
7517,61,748-36-2294.55
1536,92,727-60-9006.87
8634,60,913-86-5529.59
8831,73,453-13-9982.39
4423,67,339-94-7636.52
9210,84,383-62-8530.07
6508,88,529-24-9369.62
4186,95,104-10-2146.15
1544,66,781-29-9686.77
9239,70,139-85-2627.14
4201,92,893-59-2076.08
1494,97,175-68-3840.75
5232,73,690-59-9041.77
1847,85,344-71-1032.2
6870,65,948-90-5962.84
4321,50,783-43-1893.76
9823,98,864-91-3580.91
9583,65,118-68-6710.75
1522,67,181-97-5575.84
10283,56,675-60-4626.84
2531,62,890-20-2800.41
348,99,231-74-2442.62
7219,64,544-62-9094.07
4986,71,761-61-8362.94
5844,56,885-43-8272.83
9804,53,736-85-4932.87
5838,86,904-27-2650.8
11905,68,912-72-2774.26
3101,55,530-10-9986.77
10335,56,269-55-7433.53
5264,56,843-87-6628.16
3641,60,311-82-9300.46
11448,85,685-82-3807.09
9813,83,675-20-7801.04
9843,56,905-22-7928.15
6205,59,646-27-8267.54
8597,69,277-69-2368.93
11221,70,321-48-7838.23
8015,78,239-88-7353.64
3676,52,874-83-5200.63
3202,82,916-20-8291.13
10202,91,262-55-3929.71
8248,55,928-54-3214.19
11968,96,460-39-1790.59
2584,99,740-65-5824.08
9537,84,703-64-9590.68
11155,95,433-73-4001.06
5792,95,265-10-3782.72
840,85,963-50-6123.37
3803,52,121-38-9808.31
6184,54,882-30-3278.95
11873,71,332-60-5820.13
2720,85,798-27-2040.53
5324,85,973-40-1554.25
10946,51,400-53-1513.94
2757,82,954-30-8582.94
4853,82,103-41-7169.25
11825,85,287-20-3944.21
1441,83,506-44-9009.31
1274,77,341-12-3396.65
8413,71,187-92-4752.34
2037,97,688-38-5090.3
2901,52,870-28-7956.89
5647,60,505-49-9667.29
4486,81,644-76-6921.09
722,87,983-78-7468.28
10244,58,843-60-7694.9
6475,78,379-19-1861.19
1948,81,332-86-9804.69
11407,91,552-32-7874.27
8377,53,734-71-4076.44
10321,83,750-64-7069.6
6290,84,400-44-1040.85
9682,58,369-20-9477.11
5437,54,232-91-1792.59
6052,60,702-55-4733.47
2673,97,589-26-1477.79
9322,98,143-75-9972.24
1944,85,462-90-8094.76
29,50,520-49-1351.27
11076,73,123-55-1647.13
4573,84,780-81-1180.94
4533,92,468-73-5107.57
7957,75,425-11-8587.06
10279,53,984-16-3619.75
3448,91,483-40-3688.98
4234,98,367-89-8908.23
5167,56,381-70-8029.16
10862,69,588-28-1179.1
8638,92,547-68-7348.95
6294,67,414-54-7440.46
7276,55,940-53-2436.59
9968,95,959-24-1757.69
4569,80,511-50-9380.1
9475,94,127-77-9035.03
11133,64,575-90-4728.89
4085,59,246-18-4082.82
11331,68,980-94-7521.05
5567,76,248-83-1525.62
9688,69,650-93-6232.84
3101,55,729-87-6666.18
2475,54,445-21-5011.44
4713,92,589-93-7236.66
8838,83,545-50-5310.8
7216,60,235-53-7972.25
1134,82,685-35-8730.95
3956,52,128-93-4000.7
3565,86,226-91-6052.7
295,69,212-81-3675.87
3360,66,110-27-6086
1765,70,402-55-2175.35
10847,81,736-19-9514.86
1762,60,322-57-7643.03
3104,68,707-23-5246.4
6739,52,296-76-8972.53
5897,94,961-74-5748.63
9731,97,120-68-9458.77
1417,61,112-15-5926.72
6769,89,102-56-6398
3452,94,185-59-9397.44
7826,90,981-48-8651.1
2606,77,379-55-7801.28
9322,50,413-59-3685.39
8475,100,894-58-5658.97
10474,97,466-81-2146.24
10482,51,784-40-2343.66
1293,73,419-69-4790.57
8291,72,309-69-7504.44
4715,50,318-69-6144.09
7406,55,388-94-7964.56
7405,76,102-29-3189.95
4606,52,264-35-1022.76
7808,53,419-41-7771.25
4387,80,294-24-8444.66
7202,66,214-46-8505.57
605,59,152-85-2612.04
1559,51,886-47-7517.85
6797,87,721-81-4918.14
2907,81,440-85-6431.01
8087,92,509-29-5166.58
6458,72,563-96-1188.35
8662,56,512-41-2738.93
6820,61,778-51-2853.18
2569,79,951-42-4364.24
6618,58,492-10-8700.12
3729,66,611-15-5574.82
763,84,694-52-2527.6
6545,71,849-46-1869.53
578,83,649-25-1481.11
7004,79,396-22-7916.44
10605,91,150-95-5142.97
7810,81,318-63-7982.37
207,75,277-79-5499.51
4821,67,158-75-4397.05
2702,89,504-58-5571.27
8300,72,403-84-3426.56
1899,76,467-93-1157.09
6039,76,961-78-1139.79
7497,95,502-20-6975.97
4674,65,701-88-2383.09
1942,93,254-11-5218.64
6255,75,608-19-6878.15
5154,93,767-13-9871.15
8781,86,278-31-3247.76
9468,69,242-65-8970.51
4000,82,954-65-1493.38
8103,94,331-63-1252.67
410,61,210-59-9541.98
10146,95,676-87-7173.41
13,74,790-19-3840.7
6280,100,869-26-8716.43
9248,67,220-81-4414.54
10147,80,651-88-2609
2970,93,178-39-6117.48
9597,78,856-80-2922.8
3594,85,380-81-1768.14
2739,73,663-66-2683.54
7288,79,828-92-1599.81
3962,92,844-25-1029.69
10313,68,436-84-6685.72
2396,84,162-17-3035.07
11771,90,555-29-2815.33
52,73,983-64-6988.9
2775,63,383-14-1670.36
8191,99,860-46-8266.2
10243,55,475-17-7013.02
3064,77,489-32-6131.97
10690,91,484-19-4211.28
3502,88,131-65-1395.51
2612,84,977-94-7295.61
11589,52,646-34-1652.68
9866,93,384-84-9374.34
5282,80,655-45-4278.55
7803,76,521-30-4830.86
625,64,872-48-2425.69
4733,59,133-80-5877.48
10554,91,805-60-1565.25
10710,66,402-34-3514.58
8756,93,173-59-2547.74
2057,53,852-33-9278.22
2718,63,725-53-7590.81
557,58,275-41-5745
11690,88,155-43-7910.99
11676,63,465-34-4740.13
8689,76,199-81-6154.39
8711,53,947-17-3511.24
4754,79,989-66-4870.76
6761,93,819-29-3542.73
6133,99,503-65-2788.94
6374,52,971-53-3943.87
10921,66,790-59-5912.83
6390,54,312-72-3578.44
8322,63,237-70-6464.18
6123,63,964-25-5014.43
2379,82,298-46-9458.54
8124,93,217-11-5500.04
7319,86,397-21-3600.69
8353,60,386-36-5086.38
5579,89,958-58-7759.56
6295,58,454-43-1513.72
10977,97,791-21-4468.47
9143,84,230-10-6223.48
2487,59,531-78-8244.99
2176,97,908-64-8129.67
1956,97,149-13-5487.42
4484,76,267-92-1815.51
2537,61,155-92-8705.61
7433,93,887-12-6977.46
3182,79,577-40-1564.26
9386,95,497-41-8491.17
11649,63,849-76-4599.06
11118,61,436-54-1767.72
4049,88,369-36-6318.56
7546,73,813-58-1751.57
8604,91,186-69-3645.04
6179,78,182-48-8183.6
7702,82,863-75-6992.08
9600,57,845-79-1443.44
10144,68,512-17-1888.25
8202,64,938-50-6386.83
5093,100,218-36-2707.35
11851,58,789-82-3367.58
11323,52,467-49-7868.61
11518,69,292-42-8528.2
7994,60,327-90-3756.28
8776,67,127-73-3877.86
7707,81,854-73-6052.83
5373,83,629-93-9110.13
510,57,675-52-7721.64
10505,94,756-34-1607.11
7721,96,550-72-4108.84
7992,52,640-61-9457.74
5182,81,871-28-5419.53
993,79,205-38-6209.13
5372,73,323-31-5624.51
4633,73,246-40-2145.8
6828,80,508-35-6681.05
2353,86,726-88-3187.61
3732,98,758-49-3980.87
9623,88,163-46-1584.17
899,58,177-39-8940.29
10553,97,945-87-3328.4
4232,72,198-97-8386.91
11833,83,216-85-3855.21
6023,79,786-76-7527.24
9074,85,506-71-3809.35
10634,68,544-48-1087.6
8559,55,500-93-3430.59
9966,83,852-37-7479.05
10425,60,885-78-5714.96
4935,94,489-31-9509.04
6872,94,399-14-4621.04
7274,60,310-86-1094.27
4150,97,405-89-9234.27
8612,64,979-22-3912.7
8898,96,271-51-3639.03
3123,52,149-64-6056.54
3269,54,732-93-9303.3
7084,69,570-93-6021.3
2854,67,170-82-1622.54
553,56,590-57-8802.16
8070,89,721-56-4549.01
2325,98,152-89-5504.86
5123,79,449-35-1330.16
532,70,367-36-7865.18
7140,50,308-32-3526.14
2342,56,630-97-3610.95
4347,76,809-61-8241.2
9348,86,513-85-9878.29
4240,88,765-23-2199.53
2812,95,326-54-1683.32
11019,97,830-51-5878.71
8510,95,588-85-5313.89
11821,77,803-75-7709.37
10976,52,940-48-1724.76
978,95,819-48-1033.6
